date,time,dryer_air_temperature,cooler_air_temperature,air_flow_rate,wet_product_feed_rate,product_inlet_temperature,residence_time,vacuum,steam_pressure,fan_speed,product_density,final_product_temp,final_moisture_h₂o,timestamp,temperature_drop,air_product_delta,air_per_feed,steam_temp_interaction,heating_index
2026-05-23,05:00:00,140.6,21.5,21.45,11.21,66.8,20.89,-1.36,5.17,88.5,1.038,48.0,0.119,2026-05-23 05:00:00,92.6,73.8,1.9134701159678855,726.9019999999999,2937.134
2026-05-23,07:00:00,140.6,23.1,22.44,10.85,66.0,20.36,-1.23,4.61,88.5,1.039,46.5,0.085,2026-05-23 07:00:00,94.1,74.6,2.0682027649769585,648.166,2862.616
2026-05-23,09:00:00,140.4,25.4,23.27,11.02,64.4,20.83,-1.4,4.69,92.9,1.023,47.6,0.081,2026-05-23 09:00:00,92.80000000000001,76.0,2.1116152450090744,658.4760000000001,2924.5319999999997
2026-05-23,11:00:00,140.2,27.7,22.27,11.2,64.4,21.26,-1.35,4.94,89.3,1.029,42.7,0.098,2026-05-23 11:00:00,97.49999999999999,75.79999999999998,1.9883928571428573,692.588,2980.652
2026-05-23,13:00:00,139.9,26.9,22.84,11.06,63.8,21.16,-1.45,4.98,88.8,1.029,43.7,0.146,2026-05-23 13:00:00,96.2,76.10000000000001,2.0650994575045205,696.7020000000001,2960.284
2026-05-23,15:00:00,143.2,28.7,22.26,11.41,61.3,20.03,-1.31,5.04,89.7,1.032,44.8,0.112,2026-05-23 15:00:00,98.39999999999999,81.89999999999999,1.950920245398773,721.728,2868.296
2026-05-23,17:00:00,140.1,26.2,22.27,11.47,64.9,21.33,-1.46,5.48,88.5,1.026,47.6,0.113,2026-05-23 17:00:00,92.5,75.19999999999999,1.9415867480383608,767.748,2988.3329999999996
2026-05-23,21:00:00,137.5,19.5,21.51,10.9,64.7,20.26,-1.35,4.64,87.9,1.024,46.0,0.121,2026-05-23 21:00:00,91.5,72.8,1.9733944954128442,638.0,2785.75
2026-05-23,23:00:00,137.1,19.4,22.22,11.51,64.7,20.55,-1.39,4.98,89.3,1.026,49.4,0.139,2026-05-23 23:00:00,87.69999999999999,72.39999999999999,1.9304952215464812,682.758,2817.405
2026-05-24,01:00:00,139.8,20.7,22.78,11.55,65.6,20.53,-1.31,4.97,90.8,1.026,46.0,0.107,2026-05-24 01:00:00,93.80000000000001,74.20000000000002,1.9722943722943722,694.806,2870.0940000000005
2026-05-24,03:00:00,143.1,20.4,21.13,11.19,63.9,20.22,-1.34,5.15,86.8,1.04,45.3,0.088,2026-05-24 03:00:00,97.8,79.19999999999999,1.8882931188561216,736.965,2893.4819999999995
2026-05-24,05:00:00,140.1,20.6,22.43,11.08,63.1,20.49,-1.52,4.75,87.4,1.022,44.0,0.115,2026-05-24 05:00:00,96.1,77.0,2.0243682310469313,665.475,2870.649
2026-05-24,07:00:00,140.2,23.9,21.53,10.62,62.1,21.54,-1.52,4.5,85.9,1.032,46.9,0.118,2026-05-24 07:00:00,93.29999999999998,78.1,2.0273069679849343,630.9,3019.9079999999994
2026-05-24,09:00:00,140.3,26.9,20.8,10.39,63.2,21.62,-1.14,5.0,83.3,1.024,43.5,0.087,2026-05-24 09:00:00,96.80000000000001,77.10000000000001,2.0019249278152067,701.5,3033.2860000000005
2026-05-24,11:00:00,140.3,28.7,20.89,11.01,60.0,20.23,-1.14,4.77,82.4,1.013,46.5,0.103,2026-05-24 11:00:00,93.80000000000001,80.30000000000001,1.8973660308810174,669.231,2838.2690000000002
2026-05-24,13:00:00,141.0,26.8,22.02,9.84,63.3,20.95,-1.27,4.63,83.5,1.022,46.2,0.099,2026-05-24 13:00:00,94.8,77.7,2.2378048780487805,652.83,2953.95
2026-05-24,15:00:00,142.3,29.2,20.55,10.59,64.5,20.08,-1.23,4.63,85.9,1.019,44.0,0.154,2026-05-24 15:00:00,98.30000000000001,77.80000000000001,1.9405099150141645,658.849,2857.384
2026-05-24,17:00:00,141.0,26.2,20.26,10.03,58.7,20.98,-1.03,4.5,81.6,1.015,44.3,0.113,2026-05-24 17:00:00,96.7,82.3,2.0199401794616154,634.5,2958.18
2026-05-24,19:00:00,138.7,25.5,20.78,9.98,62.0,21.15,-1.09,4.34,83.3,1.027,44.7,0.09,2026-05-24 19:00:00,93.99999999999999,76.69999999999999,2.082164328657315,601.958,2933.5049999999997
2026-05-24,21:00:00,139.4,22.1,21.11,9.63,64.8,22.67,-1.01,4.4,81.6,1.023,46.9,0.084,2026-05-24 21:00:00,92.5,74.60000000000001,2.1921079958463134,613.3600000000001,3160.1980000000003
2026-05-24,23:00:00,142.0,21.9,21.63,10.33,62.2,22.54,-1.06,4.8,80.6,1.03,46.6,0.09,2026-05-24 23:00:00,95.4,79.8,2.093901258470474,681.6,3200.68
2026-05-25,01:00:00,140.0,20.5,19.8,10.33,61.2,20.36,-1.06,4.77,82.0,1.027,47.2,0.099,2026-05-25 01:00:00,92.8,78.8,1.9167473378509197,667.8,2850.4
2026-05-25,03:00:00,139.4,20.3,21.41,10.61,62.5,20.24,-1.12,4.62,83.5,1.022,49.3,0.115,2026-05-25 03:00:00,90.10000000000001,76.9,2.0179076343072575,644.028,2821.4559999999997
2026-05-25,05:00:00,139.7,21.6,20.58,10.56,64.1,20.64,-1.18,4.52,83.7,1.042,46.7,0.078,2026-05-25 05:00:00,92.99999999999999,75.6,1.948863636363636,631.4439999999998,2883.408
2026-05-25,07:00:00,141.4,22.6,21.18,10.1,59.9,20.68,-1.27,4.62,82.5,1.034,48.0,0.111,2026-05-25 07:00:00,93.4,81.5,2.097029702970297,653.268,2924.152
2026-05-25,09:00:00,139.5,27.2,20.84,10.25,63.0,21.37,-1.09,4.36,80.7,1.016,45.8,0.104,2026-05-25 09:00:00,93.7,76.5,2.033170731707317,608.22,2981.1150000000002
2026-05-25,11:00:00,140.4,26.9,20.09,10.35,63.4,21.1,-1.06,4.15,82.8,1.029,47.5,0.107,2026-05-25 11:00:00,92.9,77.0,1.9410628019323672,582.6600000000001,2962.4400000000005
2026-05-25,13:00:00,140.2,27.5,21.22,10.43,61.6,22.46,-1.36,4.49,83.4,1.029,45.9,0.092,2026-05-25 13:00:00,94.29999999999998,78.6,2.034515819750719,629.4979999999999,3148.892
2026-05-25,15:00:00,140.5,27.2,20.94,10.03,64.2,21.3,-1.19,4.53,81.1,1.012,45.5,0.074,2026-05-25 15:00:00,95.0,76.3,2.0877367896311068,636.465,2992.65
2026-05-25,17:00:00,140.3,26.0,20.54,10.12,62.2,21.57,-1.2,4.32,84.0,1.029,46.9,0.072,2026-05-25 17:00:00,93.4,78.10000000000001,2.0296442687747036,606.0960000000001,3026.271
2026-05-25,19:00:00,141.3,23.2,21.43,10.29,62.8,21.16,-1.21,4.42,84.1,1.049,45.0,0.084,2026-05-25 19:00:00,96.30000000000001,78.50000000000001,2.0826044703595725,624.546,2989.9080000000004
2026-05-25,21:00:00,137.1,21.1,21.19,10.85,62.7,19.9,-1.13,4.3,84.4,1.032,43.6,0.119,2026-05-25 21:00:00,93.5,74.39999999999999,1.9529953917050693,589.53,2728.2899999999995
2026-05-25,23:00:00,139.0,18.1,22.61,10.98,66.2,19.77,-1.3,4.18,86.3,1.017,48.5,0.092,2026-05-25 23:00:00,90.5,72.8,2.0591985428051,581.02,2748.0299999999997
2026-05-26,01:00:00,138.3,19.3,20.75,10.66,61.9,21.34,-1.24,4.23,84.7,1.029,43.9,0.107,2026-05-26 01:00:00,94.4,76.4,1.946529080675422,585.0090000000001,2951.322
2026-05-26,03:00:00,142.2,19.8,19.87,9.9,61.7,20.12,-1.17,4.59,82.7,1.024,44.5,0.128,2026-05-26 03:00:00,97.69999999999999,80.49999999999999,2.007070707070707,652.698,2861.064
2026-05-26,05:00:00,139.2,22.4,19.49,9.68,63.8,20.32,-1.02,4.13,77.9,1.037,45.5,0.091,2026-05-26 05:00:00,93.69999999999999,75.39999999999999,2.0134297520661155,574.896,2828.544
2026-05-26,07:00:00,138.7,26.0,20.6,9.48,61.5,21.85,-1.01,3.95,79.3,1.02,44.3,0.088,2026-05-26 07:00:00,94.39999999999999,77.19999999999999,2.172995780590717,547.865,3030.595
2026-05-26,09:00:00,138.5,27.3,20.49,9.95,62.8,21.95,-1.08,4.45,81.2,1.013,48.1,0.105,2026-05-26 09:00:00,90.4,75.7,2.0592964824120603,616.325,3040.075
2026-05-26,11:00:00,138.8,28.7,21.9,10.17,62.3,22.12,-1.15,4.42,83.5,1.018,43.4,0.094,2026-05-26 11:00:00,95.4,76.50000000000001,2.1533923303834808,613.4960000000001,3070.2560000000003
2026-05-26,13:00:00,137.6,26.4,19.7,9.85,62.1,22.04,-1.03,4.17,77.5,1.029,47.5,0.09,2026-05-26 13:00:00,90.1,75.5,2.0,573.7919999999999,3032.7039999999997
2026-05-26,15:00:00,137.1,26.7,19.22,9.55,63.7,21.62,-0.94,3.95,76.1,1.005,45.8,0.117,2026-05-26 15:00:00,91.3,73.39999999999999,2.0125654450261776,541.545,2964.102
2026-05-26,17:00:00,139.3,26.7,19.11,9.62,62.8,21.02,-0.77,3.9,75.4,1.022,44.9,0.086,2026-05-26 17:00:00,94.4,76.50000000000001,1.9864864864864866,543.27,2928.0860000000002
2026-05-26,19:00:00,140.7,24.1,19.86,9.54,63.3,22.16,-1.2,4.53,78.2,1.017,45.8,0.091,2026-05-26 19:00:00,94.89999999999999,77.39999999999999,2.0817610062893084,637.371,3117.912
2026-05-26,21:00:00,138.4,22.3,20.06,10.4,59.7,20.31,-1.19,4.45,82.2,1.032,46.2,0.104,2026-05-26 21:00:00,92.2,78.7,1.9288461538461537,615.88,2810.904
2026-05-26,23:00:00,137.7,20.9,20.39,10.58,60.3,21.62,-1.25,4.47,82.3,1.033,45.5,0.109,2026-05-26 23:00:00,92.19999999999999,77.39999999999999,1.9272211720226844,615.5189999999999,2977.074
2026-05-27,01:00:00,138.6,20.0,21.04,10.34,65.0,21.51,-1.28,4.49,81.9,1.037,47.1,0.1,2026-05-27 01:00:00,91.5,73.6,2.034816247582205,622.314,2981.286
2026-05-27,03:00:00,138.8,22.2,21.26,10.98,61.8,20.96,-1.28,4.3,86.4,1.021,48.3,0.123,2026-05-27 03:00:00,90.50000000000001,77.00000000000001,1.9362477231329691,596.84,2909.2480000000005
2026-05-27,05:00:00,139.1,22.3,20.68,10.61,63.9,21.12,-0.95,4.43,80.2,1.026,46.7,0.104,2026-05-27 05:00:00,92.39999999999999,75.19999999999999,1.9491046182846372,616.213,2937.792
2026-05-27,07:00:00,139.4,24.4,22.37,11.31,64.2,21.68,-1.46,4.67,87.3,1.033,46.9,0.114,2026-05-27 07:00:00,92.5,75.2,1.97789566755084,650.998,3022.192
2026-05-27,09:00:00,137.9,26.4,20.4,11.24,63.6,21.92,-1.19,4.46,81.3,1.03,46.7,0.117,2026-05-27 09:00:00,91.2,74.30000000000001,1.8149466192170818,615.034,3022.7680000000005
2026-05-27,11:00:00,139.6,27.8,21.74,10.63,65.9,20.75,-1.3,4.26,84.6,1.031,51.8,0.086,2026-05-27 11:00:00,87.8,73.69999999999999,2.045155221072436,594.6959999999999,2896.7
2026-05-27,13:00:00,142.1,30.2,20.71,10.63,66.6,21.4,-1.4,4.79,82.6,1.033,49.1,0.073,2026-05-27 13:00:00,93.0,75.5,1.9482596425211665,680.659,3040.9399999999996
2026-05-27,15:00:00,137.9,28.7,19.99,10.52,62.9,19.99,-1.26,4.09,80.4,1.032,46.6,0.109,2026-05-27 15:00:00,91.30000000000001,75.0,1.900190114068441,564.011,2756.621
2026-05-27,17:00:00,138.0,26.6,20.28,11.01,61.6,21.52,-1.19,4.25,83.6,1.028,44.4,0.12,2026-05-27 17:00:00,93.6,76.4,1.8419618528610355,586.5,2969.7599999999998
2026-05-27,19:00:00,140.4,24.2,21.05,10.02,63.2,20.55,-1.22,4.24,80.8,1.033,49.8,0.086,2026-05-27 19:00:00,90.60000000000001,77.2,2.100798403193613,595.296,2885.2200000000003
2026-05-27,21:00:00,137.6,22.8,19.7,9.64,60.8,22.08,-0.89,4.04,77.1,1.023,45.4,0.106,2026-05-27 21:00:00,92.19999999999999,76.8,2.0435684647302903,555.904,3038.2079999999996
2026-05-27,23:00:00,140.3,18.8,19.72,9.61,61.6,20.82,-1.17,4.02,80.3,1.034,44.9,0.089,2026-05-27 23:00:00,95.4,78.70000000000002,2.052029136316337,564.006,2921.0460000000003
2026-05-28,01:00:00,137.4,20.3,18.61,9.57,60.2,23.33,-0.82,3.57,73.5,1.021,47.9,0.094,2026-05-28 01:00:00,89.5,77.2,1.9446185997910135,490.518,3205.542
2026-05-28,03:00:00,141.0,20.3,20.62,9.35,60.1,23.32,-1.07,4.23,78.5,1.037,50.5,0.091,2026-05-28 03:00:00,90.5,80.9,2.205347593582888,596.4300000000001,3288.12
2026-05-28,05:00:00,138.3,23.7,20.09,10.55,60.0,20.12,-1.1,4.16,82.7,1.017,43.4,0.102,2026-05-28 05:00:00,94.9,78.30000000000001,1.9042654028436017,575.3280000000001,2782.5960000000005
2026-05-28,07:00:00,139.4,22.1,20.31,9.86,62.6,21.92,-1.09,4.02,80.6,1.027,44.6,0.077,2026-05-28 07:00:00,94.80000000000001,76.80000000000001,2.059837728194726,560.3879999999999,3055.648
2026-05-28,09:00:00,141.0,24.9,21.95,10.59,63.2,19.65,-1.37,4.43,85.2,1.029,49.1,0.12,2026-05-28 09:00:00,91.9,77.8,2.072710103871577,624.63,2770.6499999999996
2026-05-28,11:00:00,141.9,29.7,21.85,10.91,67.5,21.82,-1.42,4.44,84.8,1.039,50.1,0.087,2026-05-28 11:00:00,91.80000000000001,74.4,2.002749770852429,630.0360000000001,3096.2580000000003
2026-05-28,13:00:00,143.8,28.8,20.72,9.82,62.2,20.98,-1.08,4.75,82.4,1.01,45.7,0.075,2026-05-28 13:00:00,98.10000000000001,81.60000000000001,2.1099796334012217,683.0500000000001,3016.9240000000004
2026-05-28,15:00:00,140.0,27.3,19.8,10.19,64.2,21.5,-1.04,4.11,78.8,1.026,45.5,0.1,2026-05-28 15:00:00,94.5,75.8,1.943081452404318,575.4000000000001,3010.0
2026-05-28,17:00:00,140.4,27.0,21.1,9.76,62.9,22.3,-1.32,4.47,81.1,1.021,43.5,0.083,2026-05-28 17:00:00,96.9,77.5,2.1618852459016393,627.588,3130.92
2026-05-28,19:00:00,143.0,24.9,20.68,10.37,64.3,21.22,-1.03,4.79,80.2,1.034,49.5,0.089,2026-05-28 19:00:00,93.5,78.7,1.9942140790742529,684.97,3034.46
2026-05-28,21:00:00,137.1,23.7,21.7,10.39,61.3,22.09,-1.28,4.36,82.2,1.03,43.9,0.099,2026-05-28 21:00:00,93.19999999999999,75.8,2.0885466794995184,597.756,3028.5389999999998
2026-05-28,23:00:00,139.4,21.4,21.79,10.61,61.5,20.97,-1.08,4.49,83.7,1.02,51.0,0.125,2026-05-28 23:00:00,88.4,77.9,2.053722902921772,625.9060000000001,2923.218
2026-05-29,01:00:00,137.6,20.9,21.4,10.46,61.6,22.23,-1.24,4.19,85.3,1.028,44.5,0.121,2026-05-29 01:00:00,93.1,76.0,2.0458891013384317,576.544,3058.848
2026-05-29,03:00:00,139.0,19.4,21.28,10.7,63.5,22.28,-1.12,4.45,81.7,1.023,47.4,0.098,2026-05-29 03:00:00,91.6,75.5,1.9887850467289723,618.5500000000001,3096.92
2026-05-29,05:00:00,140.9,24.0,22.52,10.43,66.5,21.73,-1.34,4.78,88.8,1.032,47.6,0.071,2026-05-29 05:00:00,93.30000000000001,74.4,2.1591562799616493,673.5020000000001,3061.757
2026-05-29,07:00:00,137.6,25.5,21.03,10.61,59.4,21.8,-1.28,4.61,84.4,1.024,46.5,0.107,2026-05-29 07:00:00,91.1,78.19999999999999,1.982092365692743,634.336,2999.68
2026-05-29,09:00:00,139.5,26.2,22.19,10.47,63.7,19.53,-1.23,4.23,86.9,1.018,47.0,0.092,2026-05-29 09:00:00,92.5,75.8,2.119388729703916,590.085,2724.435
2026-05-29,11:00:00,140.3,28.5,22.8,10.61,65.0,22.11,-1.38,4.58,86.1,1.026,45.4,0.084,2026-05-29 11:00:00,94.9,75.30000000000001,2.148916116870877,642.5740000000001,3102.0330000000004
2026-05-29,13:00:00,142.6,30.0,21.95,11.16,64.2,21.35,-1.15,4.87,85.1,1.035,47.9,0.087,2026-05-29 13:00:00,94.69999999999999,78.39999999999999,1.9668458781362006,694.462,3044.51
2026-05-29,15:00:00,141.7,27.8,22.05,10.46,64.8,20.62,-1.4,4.94,85.5,1.026,46.3,0.087,2026-05-29 15:00:00,95.39999999999999,76.89999999999999,2.1080305927342256,699.998,2921.854
2026-05-29,17:00:00,141.3,25.7,21.93,10.6,64.8,21.49,-1.3,4.66,87.8,1.032,47.1,0.09,2026-05-29 17:00:00,94.20000000000002,76.50000000000001,2.068867924528302,658.4580000000001,3036.537
2026-05-29,19:00:00,142.5,25.6,21.93,10.91,64.7,19.94,-1.26,4.89,87.3,1.037,46.1,0.08,2026-05-29 19:00:00,96.4,77.8,2.010082493125573,696.8249999999999,2841.4500000000003
2026-05-29,21:00:00,141.3,21.9,20.71,10.7,63.5,20.56,-1.24,4.55,84.3,1.024,46.3,0.084,2026-05-29 21:00:00,95.00000000000001,77.80000000000001,1.935514018691589,642.9150000000001,2905.128
2026-05-29,23:00:00,142.8,21.7,21.72,9.68,59.7,21.34,-1.32,4.65,83.7,1.019,48.6,0.054,2026-05-29 23:00:00,94.20000000000002,83.10000000000001,2.2438016528925617,664.0200000000001,3047.3520000000003
2026-05-30,01:00:00,140.2,20.5,20.95,10.32,62.3,21.14,-1.18,4.46,82.5,1.037,48.7,0.083,2026-05-30 01:00:00,91.49999999999999,77.89999999999999,2.0300387596899223,625.2919999999999,2963.828
2026-05-30,03:00:00,143.9,20.7,19.42,9.7,66.0,21.92,-1.01,4.28,80.9,1.029,48.6,0.066,2026-05-30 03:00:00,95.30000000000001,77.9,2.0020618556701035,615.892,3154.2880000000005
2026-05-30,05:00:00,139.3,21.9,19.51,9.67,62.2,22.22,-1.0,4.18,77.8,1.023,46.8,0.085,2026-05-30 05:00:00,92.50000000000001,77.10000000000001,2.017580144777663,582.274,3095.246
2026-05-30,07:00:00,141.3,24.7,20.91,10.4,62.7,21.11,-1.03,4.38,81.5,1.018,49.6,0.087,2026-05-30 07:00:00,91.70000000000002,78.60000000000001,2.010576923076923,618.894,2982.8430000000003
2026-05-30,09:00:00,140.4,25.1,20.87,9.3,66.1,22.61,-1.22,4.45,80.7,1.023,49.0,0.053,2026-05-30 09:00:00,91.4,74.30000000000001,2.2440860215053764,624.7800000000001,3174.444
2026-05-30,11:00:00,142.0,29.3,19.66,9.9,63.4,21.27,-1.01,4.25,80.7,1.028,46.4,0.089,2026-05-30 11:00:00,95.6,78.6,1.9858585858585858,603.5,3020.34
2026-05-30,13:00:00,140.9,31.8,20.43,10.01,61.2,21.72,-1.1,4.22,81.6,1.026,44.0,0.088,2026-05-30 13:00:00,96.9,79.7,2.040959040959041,594.598,3060.348
2026-05-30,15:00:00,142.1,30.5,20.81,9.53,60.0,21.9,-1.28,4.18,82.2,1.021,47.8,0.087,2026-05-30 15:00:00,94.3,82.1,2.1836306400839454,593.978,3111.99
2026-05-30,17:00:00,142.0,28.7,21.02,10.03,65.4,21.78,-1.22,4.46,81.6,1.021,45.0,0.08,2026-05-30 17:00:00,97.0,76.6,2.0957128614157527,633.32,3092.76
2026-05-30,19:00:00,141.8,25.9,20.34,10.83,63.7,20.3,-1.1,4.79,83.6,1.038,44.2,0.086,2026-05-30 19:00:00,97.60000000000001,78.10000000000001,1.8781163434903048,679.2220000000001,2878.5400000000004
2026-05-30,21:00:00,138.3,22.4,21.46,10.97,65.6,20.58,-1.37,4.58,86.1,1.03,43.3,0.092,2026-05-30 21:00:00,95.00000000000001,72.70000000000002,1.9562443026435734,633.4140000000001,2846.214
2026-05-30,23:00:00,140.8,21.7,21.87,11.06,64.3,21.99,-1.25,5.15,91.0,1.039,48.2,0.071,2026-05-30 23:00:00,92.60000000000001,76.50000000000001,1.9773960216998192,725.1200000000001,3096.192
2026-05-31,01:00:00,139.2,18.3,21.24,11.1,65.1,20.37,-1.48,4.92,87.5,1.03,47.6,0.1,2026-05-31 01:00:00,91.6,74.1,1.9135135135135135,684.8639999999999,2835.504
2026-05-31,03:00:00,141.8,22.8,21.2,10.28,65.4,22.0,-1.13,4.82,87.8,1.028,45.7,0.071,2026-05-31 03:00:00,96.10000000000001,76.4,2.0622568093385216,683.4760000000001,3119.6000000000004
2026-05-31,05:00:00,140.9,25.1,21.43,10.89,65.5,22.15,-1.16,4.84,84.9,1.033,48.7,0.076,2026-05-31 05:00:00,92.2,75.4,1.9678604224058769,681.956,3120.935
2026-05-31,07:00:00,140.5,25.8,21.04,10.71,62.7,21.57,-1.29,4.65,83.0,1.026,44.4,0.102,2026-05-31 07:00:00,96.1,77.8,1.964519140989729,653.325,3030.585
2026-05-31,09:00:00,138.5,28.2,21.1,10.04,62.7,21.52,-1.26,4.67,85.7,1.036,45.9,0.129,2026-05-31 09:00:00,92.6,75.8,2.1015936254980083,646.795,2980.52
2026-05-31,11:00:00,143.0,29.2,22.27,10.74,65.4,21.39,-1.24,4.85,87.2,1.037,47.8,0.07,2026-05-31 11:00:00,95.2,77.6,2.0735567970204842,693.55,3058.77
2026-05-31,13:00:00,138.8,30.3,21.24,11.18,64.6,20.84,-1.33,4.77,85.2,1.025,46.4,0.117,2026-05-31 13:00:00,92.4,74.20000000000002,1.8998211091234347,662.076,2892.592
2026-05-31,15:00:00,139.0,31.1,21.85,10.53,62.1,21.7,-1.23,4.46,87.5,1.03,45.0,0.091,2026-05-31 15:00:00,94.0,76.9,2.0750237416904085,619.9399999999999,3016.2999999999997
2026-05-31,17:00:00,142.4,28.7,20.89,9.8,63.8,22.03,-1.21,4.62,82.5,1.019,45.4,0.08,2026-05-31 17:00:00,97.0,78.60000000000001,2.1316326530612244,657.888,3137.072
2026-05-31,19:00:00,141.2,26.9,20.29,9.85,61.5,21.49,-1.22,4.4,81.0,1.03,44.5,0.087,2026-05-31 19:00:00,96.69999999999999,79.69999999999999,2.0598984771573603,621.28,3034.3879999999995
2026-05-31,21:00:00,140.9,24.8,19.98,10.08,65.2,21.59,-1.06,4.25,77.9,1.025,49.2,0.093,2026-05-31 21:00:00,91.7,75.7,1.9821428571428572,598.825,3042.031
2026-05-31,23:00:00,139.2,24.1,20.23,10.1,62.7,22.16,-1.16,4.6,79.8,1.033,47.3,0.097,2026-05-31 23:00:00,91.89999999999999,76.49999999999999,2.002970297029703,640.3199999999999,3084.6719999999996
2026-06-01,01:00:00,142.5,21.9,23.26,11.17,64.7,19.64,-1.54,5.1,91.5,1.035,45.2,0.077,2026-06-01 01:00:00,97.3,77.8,2.0823634735899734,726.75,2798.7000000000003
2026-06-01,03:00:00,139.7,20.5,20.99,11.37,68.1,19.19,-1.31,4.67,83.8,1.029,47.7,0.141,2026-06-01 03:00:00,91.99999999999999,71.6,1.8460861917326297,652.3989999999999,2680.843
2026-06-01,05:00:00,137.5,24.5,22.01,10.45,66.7,21.48,-1.47,4.47,86.0,1.022,47.1,0.095,2026-06-01 05:00:00,90.4,70.8,2.10622009569378,614.625,2953.5
2026-06-01,07:00:00,142.7,24.7,21.7,10.34,63.2,22.37,-1.09,4.65,83.6,1.033,49.7,0.08,2026-06-01 07:00:00,92.99999999999999,79.49999999999999,2.0986460348162477,663.555,3192.199
2026-06-01,09:00:00,141.4,28.2,19.59,9.62,64.3,21.76,-1.02,4.33,81.7,1.032,46.2,0.061,2026-06-01 09:00:00,95.2,77.10000000000001,2.0363825363825367,612.2620000000001,3076.8640000000005
2026-06-01,11:00:00,142.4,29.4,22.14,10.48,64.0,22.4,-1.39,4.58,86.8,1.024,45.9,0.084,2026-06-01 11:00:00,96.5,78.4,2.1125954198473282,652.192,3189.7599999999998
2026-06-01,13:00:00,140.2,32.0,21.64,10.94,65.6,21.58,-1.26,4.72,85.9,1.037,45.1,0.092,2026-06-01 13:00:00,95.1,74.6,1.9780621572212067,661.7439999999999,3025.5159999999996
2026-06-01,15:00:00,142.9,30.5,21.44,11.28,63.5,22.34,-1.27,4.56,86.7,1.033,45.2,0.092,2026-06-01 15:00:00,97.7,79.4,1.9007092198581563,651.624,3192.386
2026-06-01,17:00:00,141.6,27.8,22.34,11.18,67.0,21.12,-1.22,4.72,85.8,1.025,47.2,0.085,2026-06-01 17:00:00,94.39999999999999,74.6,1.9982110912343471,668.352,2990.592
2026-06-01,19:00:00,144.4,26.4,21.21,10.9,64.1,21.63,-1.3,4.62,86.5,1.034,46.7,0.065,2026-06-01 19:00:00,97.7,80.30000000000001,1.9458715596330276,667.128,3123.372
2026-06-01,21:00:00,141.1,24.9,20.95,10.28,63.8,21.14,-1.29,4.37,83.6,1.041,46.0,0.075,2026-06-01 21:00:00,95.1,77.3,2.0379377431906613,616.607,2982.854
2026-06-01,23:00:00,139.6,22.3,20.22,10.24,63.4,20.94,-1.0,4.62,80.5,1.014,47.9,0.095,2026-06-01 23:00:00,91.69999999999999,76.19999999999999,1.9746093749999998,644.952,2923.224
2026-06-02,01:00:00,141.3,21.1,19.66,9.26,60.8,22.98,-1.24,3.9,77.0,1.026,47.4,0.075,2026-06-02 01:00:00,93.9,80.50000000000001,2.123110151187905,551.07,3247.0740000000005
2026-06-02,03:00:00,139.8,23.3,19.49,8.62,63.1,23.23,-1.03,3.83,77.5,1.009,46.9,0.075,2026-06-02 03:00:00,92.9,76.70000000000002,2.2610208816705337,535.4340000000001,3247.5540000000005
2026-06-02,05:00:00,139.6,23.5,20.29,9.41,62.2,22.27,-1.06,4.02,78.3,1.023,46.7,0.085,2026-06-02 05:00:00,92.89999999999999,77.39999999999999,2.1562167906482466,561.1919999999999,3108.892
2026-06-02,07:00:00,143.8,26.3,21.25,10.35,65.6,20.74,-1.31,4.82,80.0,1.035,47.1,0.088,2026-06-02 07:00:00,96.70000000000002,78.20000000000002,2.0531400966183577,693.1160000000001,2982.412
2026-06-02,09:00:00,139.4,31.3,19.99,10.35,64.3,21.83,-1.2,4.35,81.8,1.025,43.3,0.097,2026-06-02 09:00:00,96.10000000000001,75.10000000000001,1.9314009661835747,606.39,3043.102
2026-06-02,11:00:00,138.8,28.2,20.92,10.34,63.9,20.97,-1.15,4.25,81.5,1.019,45.9,0.096,2026-06-02 11:00:00,92.9,74.9,2.02321083172147,589.9000000000001,2910.636
2026-06-02,13:00:00,137.2,29.2,20.49,10.36,63.6,21.33,-1.31,4.15,80.1,1.021,45.4,0.083,2026-06-02 13:00:00,91.79999999999998,73.6,1.9777992277992278,569.38,2926.4759999999997
2026-06-02,15:00:00,140.1,30.6,20.33,9.75,65.6,22.24,-1.23,4.33,81.7,1.022,45.8,0.089,2026-06-02 15:00:00,94.3,74.5,2.0851282051282047,606.633,3115.8239999999996
2026-06-02,17:00:00,140.7,31.7,21.09,9.51,62.9,22.35,-1.3,4.38,78.7,1.019,46.0,0.079,2026-06-02 17:00:00,94.69999999999999,77.79999999999998,2.217665615141956,616.266,3144.645
2026-06-02,19:00:00,137.8,25.3,20.23,10.51,62.8,21.12,-1.1,4.18,77.0,1.039,46.6,0.122,2026-06-02 19:00:00,91.20000000000002,75.00000000000001,1.9248334919124643,576.004,2910.3360000000002
2026-06-02,21:00:00,141.6,25.4,20.93,10.25,63.4,20.86,-1.33,4.41,82.3,1.026,48.1,0.071,2026-06-02 21:00:00,93.5,78.19999999999999,2.041951219512195,624.456,2953.776
2026-06-02,23:00:00,140.0,24.1,20.34,10.55,63.7,20.6,-1.16,4.5,81.1,1.034,48.2,0.12,2026-06-02 23:00:00,91.8,76.3,1.9279620853080568,630.0,2884.0
